index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
84807,966,5,28/02/2014,695,1,0,0,0,5894
32418,621,3,03/09/2014,909,1,1,0,0,8380
514961,1085,1,27/05/2013,957,1,1,0,0,9439
98354,876,5,25/07/2014,712,1,0,0,1,6174
59046,726,4,28/08/2014,986,1,0,0,1,7858
506543,369,3,26/06/2013,507,1,0,0,0,4838
229040,25,7,06/04/2014,0,0,0,0,0,0
165215,865,2,15/10/2013,462,1,0,0,0,4076
155027,696,3,19/06/2013,1033,1,1,0,0,8912
288904,343,3,24/07/2013,591,1,0,0,1,5185
422963,699,4,17/07/2014,948,1,1,0,0,8705
63390,953,3,11/09/2013,556,1,1,0,0,5814
630530,854,3,31/07/2013,875,1,1,0,1,8971
407664,371,5,13/02/2015,468,1,0,0,0,5085
697555,47,4,03/04/2014,1012,1,1,0,0,8734
563685,342,2,24/09/2013,863,1,1,0,0,7998
578812,503,6,09/02/2013,436,1,0,0,0,4305
317912,651,1,25/03/2013,1214,1,1,0,1,11246
635933,854,5,21/02/2014,752,1,1,0,1,7072
448893,718,1,26/01/2015,837,1,1,0,0,9270
433211,476,2,26/08/2014,512,1,0,0,1,4526
434179,245,2,11/02/2014,1050,1,0,0,0,7641
424848,382,3,05/11/2014,668,1,1,0,0,7327
20999,742,7,17/11/2013,0,0,0,0,0,0
192920,134,3,29/07/2015,486,1,1,0,1,5802
383161,196,4,16/10/2014,625,1,0,0,1,5389
171165,707,5,02/08/2013,1030,1,1,0,1,9631
369134,327,2,13/01/2015,1083,1,1,0,0,9534
602566,533,3,24/07/2013,824,1,0,0,0,6788
228895,662,4,09/07/2015,655,1,0,0,0,5858
711597,1017,4,19/02/2015,1046,1,1,0,1,8989
459482,506,6,02/03/2013,695,1,0,0,0,6464
449259,499,4,15/01/2015,724,1,1,0,0,6851
452032,1082,7,22/09/2013,0,0,0,0,0,0
651093,1033,5,27/12/2013,1499,1,0,0,1,13370
37250,723,7,20/07/2014,0,0,0,0,0,0
381251,944,6,29/11/2014,1820,1,0,0,0,10684
116534,487,4,10/01/2013,661,1,1,0,0,6412
585474,678,4,20/11/2014,701,1,0,0,0,5871
521151,967,6,11/07/2015,458,1,0,0,0,4242
228455,566,3,22/07/2015,484,1,0,0,1,4486
531776,912,4,19/06/2014,700,1,1,0,0,6475
154911,998,3,16/10/2013,522,1,0,0,0,4744
559515,625,7,04/01/2015,0,0,0,0,0,0
696991,394,7,22/03/2015,0,0,0,0,0,0
59169,846,4,10/04/2014,828,1,0,0,0,6423
39162,503,5,12/12/2014,495,1,0,0,0,5269
559651,458,2,26/05/2015,694,1,0,0,0,6054
158016,356,6,21/12/2013,661,1,0,0,0,7388
98843,536,1,06/04/2015,0,0,0,b,1,0
255405,647,1,10/11/2014,808,1,1,0,0,8525
422569,345,1,30/12/2013,603,1,0,0,1,6174
580408,399,4,02/04/2015,617,1,1,0,1,6791
363863,554,3,15/01/2014,446,1,0,0,0,4117
84125,639,5,15/02/2013,504,1,0,0,0,4788
234037,265,5,01/08/2014,574,1,1,0,1,6003
212048,655,4,24/04/2014,569,1,0,0,1,5009
188534,1111,4,13/03/2014,416,1,0,0,0,4342
113233,143,7,20/10/2013,0,0,0,0,0,0
21886,872,3,20/02/2013,840,1,1,0,0,7603
484526,63,2,24/09/2013,568,1,1,0,0,6410
402562,1111,6,09/11/2013,311,1,0,0,0,3443
405180,121,7,10/05/2015,0,0,0,0,0,0
357313,964,1,25/11/2013,1337,1,0,0,0,9918
70086,69,1,11/08/2014,1086,1,0,0,1,7928
643355,751,4,01/08/2013,543,1,1,0,1,5914
265927,207,3,25/09/2013,1367,1,1,0,0,10798
364748,369,4,19/02/2015,509,1,1,0,0,5905
282023,808,3,26/03/2014,531,1,0,0,0,5247
76756,1090,1,16/03/2015,1107,1,1,0,0,12016
653109,197,7,09/02/2014,0,0,0,0,0,0
230666,564,4,09/01/2014,441,1,1,0,0,4860
350596,292,2,23/09/2014,693,1,0,0,0,5619
162446,351,1,07/07/2014,487,1,0,0,1,4851
531372,471,3,10/06/2015,475,1,0,0,0,4780
615461,931,2,05/03/2013,501,1,1,0,0,5617
577023,156,5,12/09/2014,588,1,0,0,0,5720
377484,1072,4,19/02/2015,743,1,1,0,0,7052
441601,781,4,13/02/2014,614,1,0,0,0,5145
508875,516,6,25/10/2014,631,1,0,0,0,5742
94145,364,1,25/02/2013,320,1,0,0,0,3147
146884,1055,6,28/12/2013,1056,1,0,0,0,8898
509895,493,2,29/07/2014,745,1,1,0,1,7591
275001,963,3,17/09/2014,1046,1,1,0,0,8708
506898,705,7,03/11/2013,0,0,0,0,0,0
517670,604,5,15/05/2015,714,1,0,0,0,6615
505725,350,1,22/06/2015,396,1,0,0,0,4275
453858,351,1,23/03/2015,461,1,0,0,0,4614
605272,810,7,12/01/2014,0,0,0,0,0,0
339777,310,6,21/03/2015,655,1,0,0,0,6672
286106,976,2,28/01/2014,614,1,0,0,0,5077
496976,161,7,29/12/2013,0,0,0,0,0,0
315582,318,7,21/07/2013,0,0,0,0,0,0
685977,333,4,06/03/2014,1407,1,1,0,1,11074
6920,1090,6,17/08/2013,304,1,0,0,0,2820
387214,1051,1,21/10/2013,1225,1,1,0,0,10901
256656,294,7,21/07/2013,0,0,0,0,1,0
329045,415,1,01/12/2014,698,1,1,0,0,8895
597699,662,6,01/11/2014,748,1,0,0,0,7093
218841,837,6,18/05/2013,177,1,0,0,0,1354
620307,1096,1,28/01/2013,462,1,0,0,0,3892
302057,118,6,06/06/2015,716,1,0,0,0,6919
523572,974,6,01/02/2014,1366,1,0,0,0,10168
193554,466,4,03/04/2014,842,1,1,0,0,7948
143481,337,2,26/03/2013,378,1,1,0,1,4482
22976,220,6,07/09/2013,500,1,0,0,0,4663
395855,352,3,17/09/2014,556,1,1,0,0,5919
187035,892,2,06/05/2014,947,1,1,0,0,8814
460154,418,4,28/05/2015,564,1,0,0,0,5211
620830,676,4,26/02/2015,1839,1,0,0,0,10406
61059,563,7,12/10/2014,0,0,0,0,0,0
115014,765,1,01/07/2013,803,1,1,0,0,8815
98424,478,5,18/07/2014,660,1,1,0,1,6560
204640,353,5,12/06/2015,1933,1,0,0,0,9263
396528,780,3,26/02/2014,599,1,0,0,1,5047
594527,923,6,31/08/2013,517,1,0,0,0,5090
466796,67,6,27/09/2014,520,1,0,0,0,4800
8525,334,5,17/04/2015,591,1,1,0,0,5955
620309,622,7,21/09/2014,0,0,0,0,0,0
196858,267,3,14/08/2013,1048,1,1,0,0,8809
267687,994,2,25/11/2014,548,1,1,0,0,6352
414337,667,2,08/04/2014,632,1,0,0,0,5474
304287,478,4,26/09/2013,694,1,1,0,0,6455
701483,996,7,19/10/2014,0,0,0,0,0,0
526469,306,5,18/01/2013,444,1,0,0,0,4157
146758,678,6,13/06/2015,728,1,0,0,0,6769
100763,510,6,24/05/2014,551,1,0,0,0,5016
492873,742,2,27/05/2014,705,1,0,0,0,6317
372207,336,3,10/09/2014,1663,1,0,0,0,10380
189293,200,3,14/08/2013,902,1,1,0,1,8214
278295,1114,1,19/08/2013,3037,1,0,0,0,17015
556671,379,7,21/06/2015,0,0,0,0,0,0
244815,595,1,12/01/2015,2056,1,1,0,0,17216
648053,898,3,29/10/2014,665,1,0,0,0,5608
59081,531,4,17/01/2013,555,1,0,0,0,4895
113777,162,7,23/03/2014,0,0,0,0,0,0
705187,101,4,02/07/2015,816,1,1,0,0,8449
22742,385,5,14/03/2014,557,1,0,0,0,5425
595022,533,3,23/10/2013,857,1,1,0,0,7874
538716,653,2,31/03/2015,558,1,1,0,1,7176
341160,456,7,17/05/2015,0,0,0,0,0,0
345110,422,5,12/06/2015,411,1,0,0,0,3863
77191,448,4,23/01/2014,711,1,1,0,0,6753
9065,240,7,09/11/2014,0,0,0,0,0,0
461262,796,5,10/10/2014,657,1,1,0,1,6648
20512,873,2,02/12/2014,544,1,1,0,0,6547
358827,628,4,19/03/2015,823,1,1,0,0,7784
103498,834,2,24/03/2015,635,1,0,0,0,5390
281116,287,3,03/04/2013,733,1,0,0,1,6244
571696,1054,4,07/05/2015,681,1,1,0,0,6958
514113,675,2,07/05/2013,466,1,0,0,0,4193
4269,340,5,22/05/2015,828,1,1,0,0,8131
253514,629,6,31/05/2014,732,1,0,0,0,7153
632103,410,6,24/05/2014,722,1,0,0,0,6894
700698,356,1,02/12/2013,538,1,1,0,0,6862
643758,630,5,27/06/2014,791,1,0,0,0,6808
290747,639,5,07/11/2014,561,1,1,0,0,5924
118943,655,2,19/02/2013,591,1,1,0,0,6203
342272,955,4,26/02/2015,442,1,0,0,0,4235
244893,472,5,27/09/2013,685,1,1,0,0,6552
585874,606,4,28/05/2015,595,1,0,0,0,5861
509952,743,5,22/05/2015,460,1,1,0,0,5325
206441,941,5,18/10/2013,498,1,0,0,0,4709
515444,917,2,27/01/2015,749,1,1,0,0,7301
180470,180,2,10/12/2013,782,1,0,0,0,7141
530314,321,1,20/01/2014,573,1,1,0,0,6677
590088,358,1,07/04/2014,1074,1,0,0,0,7932
202834,802,4,14/03/2013,457,1,0,0,0,4413
424362,528,3,28/05/2014,898,1,0,0,0,8057
24304,460,7,17/11/2013,0,0,0,0,0,0
474139,507,5,22/08/2014,688,1,1,0,0,6471
241326,410,5,11/07/2014,661,1,0,0,1,6368
179096,240,4,28/03/2013,569,1,1,0,1,6296
496296,1079,4,21/11/2013,694,1,1,0,0,6705
401664,492,6,13/04/2013,1117,1,0,0,0,8345
144872,703,6,19/04/2014,334,1,0,0,0,3222
631992,704,2,12/08/2014,1085,1,0,0,1,8499
452493,980,7,03/11/2013,0,0,0,0,0,0
406916,310,4,16/05/2013,769,1,1,0,0,7789
136382,229,5,18/07/2014,818,1,1,0,0,7889
230090,476,3,13/11/2013,582,1,0,0,0,5133
641512,407,6,18/01/2014,299,1,0,0,0,2879
302462,955,3,12/11/2014,446,1,1,0,0,4930
649155,292,1,07/10/2013,953,1,1,0,1,9855
682269,13,7,28/06/2015,0,0,0,0,0,0
573155,628,1,11/11/2013,818,1,0,0,0,6558
124945,639,7,07/07/2013,0,0,0,0,0,0
574885,76,5,17/05/2013,982,1,1,0,0,8616
374353,195,3,05/02/2014,1434,1,1,0,0,12058
698876,461,1,04/11/2013,501,1,1,0,0,6151
367441,767,2,21/05/2013,588,1,0,0,0,5090
128706,1046,1,04/03/2013,941,1,1,0,0,9871
69013,304,2,06/05/2014,1265,1,1,0,0,10509
83961,720,4,11/04/2013,738,1,1,0,0,7314
463159,831,1,11/05/2015,1495,1,0,0,0,11211
214658,1002,2,19/05/2015,759,1,1,0,0,7385
229469,922,1,20/01/2014,925,1,1,0,0,9266
344178,429,1,10/03/2014,395,1,0,0,0,4206
270974,721,4,13/06/2013,712,1,0,0,0,6199
610584,440,6,03/05/2014,432,1,0,0,0,4217
392822,914,5,28/11/2014,1429,1,1,0,0,12699
687661,635,4,27/03/2014,537,1,0,0,0,4837
594839,815,5,22/02/2013,801,1,1,0,0,7655
428209,326,7,27/10/2013,0,0,0,0,0,0
145923,633,3,25/06/2014,533,1,0,0,0,4814
647380,727,5,04/10/2013,550,1,0,0,0,5355
270176,826,3,27/11/2013,717,1,0,0,0,6540
435508,321,2,02/12/2014,641,1,1,0,0,7741
539959,935,4,29/05/2014,0,0,0,a,0,0
216509,411,3,29/01/2014,545,1,0,0,0,5234
689285,623,2,02/04/2013,1041,1,0,0,1,8095
562326,996,3,27/02/2013,577,1,0,0,0,5063
27837,962,1,27/01/2014,1788,1,0,0,0,11191
325901,630,5,18/01/2013,749,1,0,0,0,6281
498602,424,6,20/04/2013,717,1,0,0,0,6015
197853,374,5,17/04/2015,902,1,1,0,0,8839
280649,662,6,01/03/2014,727,1,0,0,0,6851
448362,831,4,11/06/2015,1545,1,0,0,0,11719
12448,508,6,18/07/2015,565,1,0,0,0,5684
328800,112,2,18/06/2013,783,1,1,0,0,7686
207321,979,1,25/05/2015,0,0,0,a,0,0
571497,1100,4,21/05/2015,727,1,1,0,0,6515
431173,627,5,19/12/2014,781,1,1,0,0,8793
661185,789,6,14/06/2014,399,1,0,0,0,3639
358822,703,4,14/03/2013,308,1,0,0,0,3198
159490,694,5,14/06/2013,690,1,0,0,0,6128
130543,515,5,23/01/2015,783,1,0,0,0,6818
101740,444,1,01/04/2013,0,0,0,b,1,0
163643,129,6,08/03/2014,1072,1,0,0,0,8202
663737,485,5,29/11/2013,491,1,0,0,0,5410
221082,518,7,17/11/2013,0,0,0,0,0,0
10317,350,7,22/06/2014,0,0,0,0,0,0
59896,635,2,02/04/2013,712,1,0,0,0,6144
26792,857,5,30/08/2013,845,1,1,0,0,8202
63925,309,5,07/02/2014,625,1,1,0,0,6664
661389,25,3,23/01/2013,1664,1,1,0,0,12023
644339,677,2,01/10/2013,575,1,0,0,0,5040
433283,791,4,26/09/2013,746,1,1,0,0,7207
365072,42,4,27/06/2013,1032,1,0,0,0,8118
691050,208,4,22/08/2013,260,1,0,0,0,2533
254724,739,1,12/08/2013,1007,1,1,0,1,10705
27868,583,6,13/06/2015,253,1,0,0,0,2456
498091,1063,4,16/01/2014,438,1,0,0,0,4122
471232,325,1,03/06/2013,834,1,1,0,0,8993
69091,476,5,28/11/2014,821,1,1,0,0,8579
463198,463,6,23/05/2015,606,1,0,0,0,5800
455559,418,3,18/12/2013,775,1,1,0,0,8541
465722,488,2,07/05/2013,342,1,0,0,0,3423
485676,1058,4,01/01/2015,0,0,0,a,1,0
581774,467,7,23/03/2014,0,0,0,0,0,0
220558,1078,3,09/04/2014,492,1,0,0,0,4515
109235,776,7,22/09/2013,0,0,0,0,0,0
137978,70,5,17/01/2014,632,1,0,0,0,5569
463886,1070,6,21/03/2015,1001,1,0,0,0,8527
511586,527,5,14/11/2014,1075,1,1,0,0,9749
271186,325,4,04/06/2015,0,0,1,a,0,0
559402,627,1,20/04/2015,569,1,0,0,0,5147
555640,242,6,30/03/2013,500,1,0,0,0,5084
343948,762,6,27/12/2014,382,1,0,0,0,3648
2519,520,2,25/06/2013,366,1,0,0,1,3724
41062,986,1,15/06/2015,807,1,1,0,0,9005
155866,527,5,20/03/2015,1018,1,1,0,0,9311
388331,703,6,11/05/2013,264,1,0,0,0,2548
343659,602,6,26/04/2014,512,1,0,0,0,4968
643660,328,4,23/01/2014,529,1,1,0,0,5280
112697,332,1,03/06/2013,689,1,1,0,0,7459
426148,998,6,18/04/2015,481,1,0,0,0,4863
607658,787,5,08/05/2015,1256,1,1,0,0,11807
240583,356,2,19/08/2014,423,1,1,0,1,4991
547102,341,6,10/05/2014,698,1,0,0,0,6478
50868,887,1,30/03/2015,885,1,1,0,1,10881
523356,1096,4,18/12/2014,770,1,1,0,0,8233
399536,896,7,08/03/2015,0,0,0,0,0,0
537142,1081,6,08/02/2014,531,1,0,0,0,5121
230556,1065,6,05/04/2014,306,1,0,0,0,2788
301357,1034,6,02/11/2013,267,1,0,0,0,2687
561637,550,4,11/12/2014,424,1,0,0,0,4325
400362,313,2,18/02/2014,795,1,1,0,1,8117
544916,769,7,06/10/2013,2518,1,0,0,0,10723
243093,565,3,19/11/2014,780,1,0,0,0,5973
572470,905,4,04/06/2015,0,0,1,a,0,0
298652,405,2,03/02/2015,615,1,1,0,0,6803
511884,474,3,24/04/2013,802,1,1,0,0,7264
289156,590,3,13/03/2013,308,1,0,0,0,3134
688858,787,5,04/10/2013,1343,1,0,0,0,10791
503611,1049,4,23/01/2014,666,1,1,0,0,6369
17752,796,2,25/02/2014,628,1,0,0,0,5287
388135,494,2,17/06/2014,1148,1,1,0,0,9984
76513,6,1,09/02/2015,476,1,0,0,1,4314
129135,81,1,09/03/2015,503,1,0,0,0,5204
257136,620,4,30/07/2015,803,1,1,0,0,8515
329473,696,7,28/09/2014,0,0,0,0,0,0
433087,112,2,16/06/2015,772,1,1,0,0,8209
105561,389,7,15/03/2015,0,0,0,0,0,0
658617,94,5,08/11/2013,719,1,1,0,0,7118
236042,251,6,26/10/2013,2216,1,0,0,0,15671
312221,1004,5,21/06/2013,448,1,1,0,0,4587
73972,466,3,27/03/2013,952,1,1,0,1,8785
198957,393,2,07/05/2013,512,1,0,0,0,4805
70837,991,5,02/08/2013,511,1,1,0,1,5453
162447,1030,5,03/05/2013,399,1,1,0,0,4422
673732,524,5,27/06/2014,847,1,0,0,0,7623
612966,918,5,27/03/2015,545,1,0,0,0,5343
619468,980,3,07/01/2015,568,1,1,0,0,6434
315188,286,7,13/01/2013,0,0,0,0,0,0
574243,328,6,13/07/2013,291,1,0,0,0,2497
437053,33,5,20/09/2013,716,1,0,0,0,6571
126418,157,4,03/07/2014,1078,1,1,0,0,10045
673448,768,7,30/11/2014,0,0,0,0,0,0
692086,797,4,26/09/2013,302,1,1,0,0,3347
51872,487,1,11/05/2015,534,1,0,0,0,5031
680869,121,1,20/01/2014,630,1,1,0,0,7155
358061,407,6,09/11/2013,327,1,0,0,0,3135
169695,35,6,24/05/2014,612,1,0,0,0,6267
147338,382,4,17/01/2013,629,1,0,0,0,5769
292634,310,4,31/10/2013,848,1,0,0,0,7519
409598,970,4,10/10/2013,478,1,1,0,0,4648
212846,38,1,05/01/2015,740,1,1,0,1,8303
202723,970,1,05/05/2014,572,1,1,0,0,6275
300286,798,5,28/06/2013,982,1,0,0,0,8738
495377,25,4,07/11/2013,1848,1,1,0,0,13927
287241,132,4,10/10/2013,533,1,1,0,0,5637
547722,746,7,10/11/2013,0,0,0,0,0,0
669556,143,5,29/05/2015,609,1,0,0,0,6238
365898,913,5,28/03/2014,1005,1,0,0,0,8496
433291,107,4,05/02/2015,988,1,1,0,0,8949
653482,853,4,15/08/2013,1070,1,1,0,1,8996
205704,1013,7,26/04/2015,0,0,0,0,0,0
595111,21,3,12/11/2014,463,1,1,0,0,5334
505464,311,5,30/05/2014,797,1,0,0,0,7787
662724,673,1,26/01/2015,653,1,1,0,0,7338
513567,1101,6,10/01/2015,788,1,0,0,0,7660
366228,30,5,19/04/2013,692,1,0,0,0,5838
678228,244,4,18/07/2013,543,1,1,0,0,5649
463733,287,4,03/10/2013,0,0,0,a,0,0
552810,318,7,28/06/2015,0,0,0,0,0,0
267923,517,3,27/08/2014,567,1,0,0,1,5016
315355,197,6,28/09/2013,709,1,0,0,0,6498
280821,1090,4,26/03/2015,728,1,0,0,0,6471
61869,221,5,12/06/2015,536,1,0,0,0,5395
316813,1016,2,20/01/2015,412,1,0,0,0,4104
152910,1114,2,10/09/2013,3171,1,1,0,0,22250
150373,147,7,22/12/2013,0,0,0,0,0,0
675637,408,1,31/03/2014,569,1,1,0,0,7137
560458,287,7,04/01/2015,0,0,0,0,0,0
375102,1016,3,11/03/2015,393,1,0,0,0,4006
468752,704,3,03/09/2014,1271,1,1,0,0,10957
278591,212,4,13/03/2014,431,1,0,0,0,4280
312172,680,5,16/01/2015,763,1,1,0,0,7384
476141,1040,6,14/12/2013,703,1,0,0,0,7105
214600,935,3,04/12/2013,756,1,1,0,0,8306
480476,978,4,03/10/2013,0,0,0,a,0,0
184992,763,6,09/08/2014,559,1,0,0,0,5365
282603,442,1,20/07/2015,399,1,0,0,0,4180
308479,1024,5,05/07/2013,902,1,1,0,1,7967
136744,119,4,01/01/2015,0,0,0,a,1,0
402930,220,1,07/10/2013,885,1,1,0,0,9234
366901,693,2,11/03/2014,362,1,0,0,0,3709
706010,637,5,19/06/2015,752,1,1,0,0,7559
356552,1099,2,14/10/2014,919,1,0,0,1,6278
136703,218,4,16/07/2015,731,1,1,0,0,7364
475070,692,6,06/04/2013,526,1,0,0,0,5212
52616,794,5,23/08/2013,504,1,0,0,1,4336
688835,350,3,05/11/2014,547,1,1,0,0,6213
482608,1025,6,18/07/2015,744,1,0,0,0,6542
295015,184,5,10/10/2014,636,1,1,0,1,6477
610646,630,5,15/11/2013,729,1,0,0,0,6402
688880,470,2,09/06/2015,1440,1,0,0,0,10224
656867,220,1,30/09/2013,661,1,0,0,0,5996
449535,690,6,06/09/2014,620,1,0,0,0,5870
654949,763,4,31/01/2013,488,1,0,0,0,4517
638499,1091,3,25/02/2015,632,1,0,0,0,5817
633503,804,6,09/05/2015,584,1,0,0,0,6381
571556,161,2,28/04/2015,878,1,1,0,0,9470
530760,130,1,11/02/2013,626,1,0,0,0,5359
469582,781,3,06/11/2013,784,1,1,0,0,7406
103796,792,7,04/01/2015,0,0,0,0,0,0
279356,1109,3,05/03/2014,512,1,1,0,1,5532
676864,538,5,03/10/2014,0,0,1,a,0,0
119454,1084,4,13/03/2014,732,1,0,0,0,5922
120666,100,4,02/07/2015,626,1,1,0,0,6769
307508,302,2,26/11/2013,287,1,0,0,0,3186
649759,1007,2,10/06/2014,719,1,0,0,0,5572
490688,114,5,12/09/2014,556,1,0,0,0,5117
254732,70,5,17/07/2015,590,1,1,0,0,6189
184556,310,1,08/04/2013,966,1,1,0,1,10298
11770,765,6,07/06/2014,574,1,0,0,0,5735
339241,634,6,27/04/2013,363,1,0,0,0,3647
149646,123,1,22/04/2013,1307,1,1,0,0,11718
550566,5,7,21/09/2014,0,0,0,0,0,0
93908,407,5,06/06/2014,377,1,1,0,0,4404
561177,514,4,08/05/2014,643,1,1,0,0,6612
287429,509,3,05/03/2014,590,1,1,0,0,6271
262176,917,7,06/10/2013,0,0,0,0,0,0
3103,904,3,30/04/2014,636,1,1,0,0,7023
359749,297,2,20/08/2013,587,1,0,0,1,4978
543888,553,7,13/10/2013,0,0,0,0,0,0
45410,622,7,29/03/2015,0,0,0,0,0,0
173890,568,1,18/03/2013,415,1,1,0,0,4773
557173,268,2,07/10/2014,651,1,1,0,0,6737
301964,159,5,21/06/2013,831,1,1,0,0,7845
467070,79,4,23/07/2015,489,1,0,0,0,4713
219876,378,6,12/10/2013,844,1,0,0,0,7353
124346,916,4,30/05/2013,0,0,1,a,0,0
468491,1100,1,03/03/2014,514,1,1,0,0,5704
311414,340,1,09/12/2013,722,1,0,0,0,6733
64992,361,3,08/01/2014,702,1,1,0,0,7291
112297,991,7,29/12/2013,0,0,0,0,0,0
491633,742,7,11/05/2014,0,0,0,0,0,0
29433,297,2,23/06/2015,645,1,0,0,0,5736
581623,6,6,26/01/2013,388,1,0,0,0,3551
139036,1028,6,23/03/2013,320,1,0,0,0,2858
365272,327,2,10/12/2013,984,1,0,0,0,8107
202870,351,3,02/07/2014,571,1,1,0,0,6410
704672,1021,6,19/01/2013,956,1,0,0,0,7760
290253,270,3,19/06/2013,1129,1,1,0,1,9457
608303,93,6,31/01/2015,290,1,0,0,0,2906
537778,133,4,19/12/2013,1060,1,1,0,0,11241
167494,525,5,10/10/2014,935,1,1,0,0,8752
515212,857,1,03/11/2014,909,1,1,0,0,9474
163619,1064,5,18/07/2014,1026,1,1,0,1,8974
671076,869,6,13/09/2014,714,1,0,0,0,6716
204356,198,5,01/02/2013,365,1,0,0,0,3662
594487,830,4,18/06/2015,545,1,1,0,0,5892
429230,438,7,09/03/2014,0,0,0,0,0,0
369033,854,4,23/04/2015,480,1,0,0,0,4422
142954,889,3,25/06/2014,349,1,0,0,0,3438
607758,401,2,23/04/2013,733,1,1,0,0,7359
529753,390,4,20/03/2014,1086,1,1,0,0,9646
468996,766,3,25/02/2015,458,1,0,0,0,4405
114421,779,5,10/07/2015,786,1,0,0,0,6909
212734,367,7,24/03/2013,0,0,0,0,0,0
590126,306,6,09/02/2013,300,1,0,0,0,2660
20087,1114,5,17/04/2015,3366,1,1,0,0,23839
46980,754,4,29/08/2013,1154,1,1,0,0,10419
665411,705,3,28/08/2013,881,1,1,0,1,8167
610401,131,4,05/09/2013,493,1,0,0,0,4587
546562,814,7,09/02/2014,0,0,0,0,0,0
537036,657,3,29/05/2013,757,1,1,0,0,7696
598518,1021,2,14/04/2015,1118,1,1,0,0,10153
440365,435,3,02/10/2013,446,1,0,0,0,4317
502195,1001,7,17/03/2013,0,0,0,0,0,0
228860,105,7,01/12/2013,0,0,0,0,0,0
636304,246,7,10/02/2013,0,0,0,0,0,0
359203,211,5,29/03/2013,0,0,1,b,1,0
213572,40,5,25/10/2013,624,1,1,0,1,5619
540229,970,6,21/02/2015,165,1,0,0,0,1288
371086,432,1,28/04/2014,1918,1,1,0,1,15106
342755,624,4,14/03/2013,703,1,0,0,0,5787
314332,106,1,01/09/2014,1043,1,1,0,0,10777
484855,107,3,30/07/2014,969,1,1,0,0,9594
34598,363,1,22/06/2015,904,1,0,0,0,7238
636536,713,2,28/01/2014,994,1,0,0,0,7740
517787,461,4,24/07/2014,366,1,0,0,0,3670
40120,47,2,21/01/2014,899,1,1,0,0,8101
585630,856,4,05/09/2013,905,1,0,0,0,6947
294209,599,4,12/03/2015,686,1,0,0,0,5738
320248,792,4,31/10/2013,955,1,0,0,1,8295
615161,448,7,27/04/2014,0,0,0,0,0,0
577781,710,6,04/07/2015,339,1,0,0,0,3352
170699,348,1,11/02/2013,673,1,0,0,1,5875
403543,759,3,06/11/2013,914,1,1,0,0,8065
395655,99,1,09/09/2013,612,1,1,0,1,7294
135855,227,1,30/12/2013,721,1,0,0,1,7236
504056,93,6,15/03/2014,310,1,0,0,0,2951
584834,706,3,17/04/2013,412,1,0,0,0,3926
589862,91,1,11/11/2013,614,1,0,0,0,5406
426439,336,1,24/11/2014,2321,1,1,0,0,19321
696544,270,7,12/04/2015,0,0,0,0,0,0
274510,792,2,26/08/2014,528,1,0,0,0,4348
472934,393,4,14/03/2013,462,1,0,0,0,4343
66443,584,7,23/02/2014,0,0,0,0,0,0
638948,141,6,31/01/2015,594,1,0,0,0,6298
20849,1100,5,01/11/2013,0,0,0,a,1,0
542193,315,6,28/06/2014,276,1,0,0,0,2759
683720,256,1,22/09/2014,1057,1,0,0,0,7726
570865,1098,6,06/12/2014,431,1,0,0,0,3827
292067,284,4,16/05/2013,453,1,1,0,0,4872
163899,455,1,18/02/2013,455,1,1,0,0,5374
98219,835,5,30/01/2015,788,1,1,0,0,8250
376593,971,6,26/07/2014,736,1,0,0,0,6056
292846,175,6,25/01/2014,649,1,0,0,0,6080
14537,272,2,17/03/2015,777,1,1,0,0,7622
632657,727,4,15/01/2015,484,1,1,0,0,5528
21215,291,6,21/12/2013,938,1,0,0,0,9461
286237,833,2,09/09/2014,437,1,0,0,0,4169
292423,149,6,24/01/2015,332,1,0,0,0,3399
583062,513,7,20/04/2014,0,0,0,0,0,0
59419,7,3,27/05/2015,890,1,0,0,0,7527
219418,562,7,27/04/2014,3123,1,0,0,0,15929
495006,171,4,08/01/2015,717,1,1,0,0,7175
492263,276,2,31/03/2015,560,1,1,0,0,7168
605890,762,7,22/02/2015,0,0,0,0,0,0
28326,725,5,06/03/2015,645,1,1,0,0,6862
628082,784,6,17/01/2015,560,1,0,0,0,5442
44301,171,5,07/11/2014,972,1,1,0,0,8616
307221,642,1,18/05/2015,545,1,1,0,0,6681
579711,248,7,23/06/2013,0,0,0,0,0,0
674042,390,7,21/04/2013,0,0,0,0,0,0
474832,4,7,28/06/2015,0,0,0,0,0,0
556398,877,3,19/11/2014,877,1,0,0,0,6874
9416,624,7,03/11/2013,0,0,0,0,0,0
147228,763,2,18/06/2013,507,1,1,0,0,5595
634779,166,5,21/11/2014,688,1,0,0,0,6046
10378,882,3,10/12/2014,796,1,0,0,0,6947
636916,752,6,30/03/2013,423,1,0,0,0,4320
431096,1044,6,04/10/2014,1329,1,0,0,0,9991
143602,585,3,30/10/2013,930,1,0,0,0,7636
81486,948,1,16/02/2015,1765,1,1,0,0,10781
674867,199,5,01/11/2013,0,0,0,a,0,0
651328,360,2,21/10/2014,822,1,1,0,1,8141
387932,473,1,16/03/2015,661,1,1,0,0,7569
505678,140,6,11/07/2015,764,1,0,0,0,7101
576819,1103,4,07/11/2013,389,1,1,0,0,4943
248625,295,6,14/06/2014,691,1,0,0,0,6312
